名称,避難が予想される住民の地区名,,,指定場所,市町村名,種別,災害区分,"土砂災害・浸水・津波浸水予測地域","緊急避難先レベル",,耐震性,備蓄の有無,備蓄品目,,,標高（m）,"経度：東経(世界測地系10進法)","緯度：北緯(世界測地系10進法)",発電機,,,"施設面積（㎡）",,収容人数,収容人数(一時）,所在地,備考
室山地区高台,黒江,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,17,135.2055480 ,34.1691550 ,,,,,,,,海南市黒江127,
国主神社周辺,亀川  ,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,15.8,135.2399800 ,34.1775520 ,,,,,,,,海南市多田714,
教法寺,亀川  ,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,14,135.2136460 ,34.1685360 ,,,,,,,,海南市岡田698,
地福寺,亀川  ,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,8.7,135.2131260 ,34.1728750 ,,,,,,,,海南市岡田992,
永楽寺,亀川  ,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,19.5,135.2292000 ,34.1697060 ,,,,,,,,海南市且来866,
且来招魂山周辺,亀川  ,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,30.5,135.2298010 ,34.1711010 ,,,,,,,,海南市且来840,
弁財天山周辺,亀川  ,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,24.7,135.2330200 ,34.1738290 ,,,,,,,,海南市且来1472,
松尾寺周辺,亀川  ,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,24,135.2376490 ,34.1744320 ,,,,,,,,海南市且来1221,
且来八幡神社西参道,亀川  ,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,24.7,135.2387960 ,34.1700120 ,,,,,,,,海南市且来1316,
大明神池周辺,亀川  ,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,40.6,135.2369680 ,34.1659840 ,,,,,,,,海南市且来1028,
井田児童会館周辺,大野,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,23.1,135.2236450 ,34.1550440 ,,,,,,,,海南市大野中1056-6,
春日神社周辺,大野,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,36.7,135.2267920 ,34.1563540 ,,,,,,,,海南市大野中340,
寶性院周辺,内海,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,25,135.2187100 ,34.1466340 ,,,,,,,,海南市鳥居420-3,
わんぱく公園周辺,大野,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,19.8,135.2327780 ,34.1580030 ,,,,,,,,海南市大野中995-2,
上神田地区高台周辺,日方,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,24,135.2199680 ,34.1601940 ,,,,,,,,海南市日方1397,
神田地蔵寺,日方,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,10,135.2180450 ,34.1602090 ,,,,,,,,海南市日方828,
井田地蔵寺,日方 大野,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,9.8,135.2221380 ,34.1571170 ,,,,,,,,海南市井田102,
室山配水池周辺,黒江 船尾 亀川,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,55.8,135.2075260 ,34.1664850 ,,,,,,,,海南市黒江265,
室山古墳登山道周辺,黒江 船尾,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,14,135.2063880 ,34.1724550 ,,,,,,,,海南市黒江47,
海南医療センター（屋上）,日方 内海,,,津波時は屋上,海南市,避難場所,津波,津波浸水予測地域,,☆,耐震　,,,,,2,135.2106167 ,34.1539723 ,○,,○,,,650,650,海南市日方1522-1,
海南合同宿舎２号棟（5階以上）,日方  ,,,津波時は５階以上,海南市,避難場所,津波,津波浸水予測地域,,☆,耐震　,,,,,1,135.2058620 ,34.1560410 ,,,,,,700,,海南市日方1274-3,
海南合同宿舎１号棟（5階以上）,日方  ,,,津波時は５階以上,海南市,避難場所,津波,津波浸水予測地域,,☆,耐震　,,,,,1,135.2058890 ,34.1556970 ,,,,,,600,,海南市日方1274-3,
マンションニューハマ（屋上）,日方  ,,,津波時は屋上,海南市,避難場所,津波,津波浸水予測地域,,☆,,,,,,2,135.2084320 ,34.1539170 ,,,,,,100,,海南市日方1289-27,
クレンツ海南（屋上）,日方  ,,,津波時は屋上,海南市,避難場所,津波,津波浸水予測地域,,☆,,,,,,1,135.2091130 ,34.1558990 ,,,,,,400,,海南市日方1271-99,
国道42号冷水バス停周辺,冷水,,,,海南市,避難場所,津波,土砂災害予測地域　,,☆☆☆,,,,,,24.6,135.1893530 ,34.1412530 ,,,,,,,,海南市冷水598,
国道42号冷水中バス停周辺,冷水,,,,海南市,避難場所,津波,土砂災害予測地域　,,☆☆☆,,,,,,22.6,135.1916400 ,34.1412350 ,,,,,,,,海南市冷水379,
国道42号冷水駅前バス停周辺,冷水,,,,海南市,避難場所,津波,土砂災害予測地域　浸水予測地域　,,☆☆☆,,,,,,21,135.1934340 ,34.1412020 ,,,,,,,,海南市冷水308,
拝待団地周辺,下津  ,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,14,135.1512667 ,34.1069583 ,,,,,,,,海南市下津町　小原1495,
長保寺周辺,大崎 下津 ,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,31,135.1656490 ,34.1080180 ,,,,,,,,海南市下津町　上688,
元火葬場周辺,日方,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,15,135.2178083 ,34.1618361 ,,,,,,,,海南市日方788,
船尾山ハイキングコース周辺,黒江 船尾,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,10,135.1959580 ,34.1618900 ,,,,,,,,海南市船尾342-7,
西方寺周辺,下津  ,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,10,135.1352690 ,34.1086990 ,,,,,,,,海南市下津町　下津2464,
阿弥陀寺上の道路,下津  ,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,15,135.1425420 ,34.1070840 ,,,,,,,,海南市下津町　下津1331,
紀文レストラン駐車場,下津  ,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,12.2,135.1458160 ,34.1084740 ,,,,,,,,海南市下津町　下津705,
禅定寺,大崎  ,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,9.8,135.1473180 ,34.1204610 ,,,,,,,,海南市下津町　方1157,
横山農道周辺,大崎  ,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,20,135.1436240 ,34.1274530 ,,,,,,,,海南市下津町　方1665-4,
女良古墳周辺,大崎  ,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,18,135.1462720 ,34.1308460 ,,,,,,,,海南市下津町　大崎1373-2,
教徳寺周辺,塩津  ,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,11.2,135.1653600 ,34.1348150 ,,,,,,,,海南市下津町　塩津82,
極楽寺周辺,塩津  ,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,25.6,135.1659540 ,34.1326150 ,,,,,,,,海南市下津町　塩津881,
藤白神社周辺,内海,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,17.1,135.2093950 ,34.1443250 ,,,,,,,,海南市藤白466,
日限地蔵周辺,内海  ,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,23.9,135.2159780 ,34.1482600 ,,,,,,,,海南市鳥居284,
柿本神社,日方,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,14,135.2134030 ,34.1599710 ,,,,,,,,海南市日方600,
公園地山,日方 黒江 船尾,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,26,135.2109540 ,34.1595840 ,,,,,,,,海南市日方1307,
城山地区集会所周辺,日方 黒江 船尾,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,10.3,135.2074920 ,34.1616320 ,,,,,,,,海南市日方149-1,
元プライスカット駐車場周辺,黒江 船尾 亀川,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,8.7,135.2097390 ,34.1688080 ,,,,,,,,海南市岡田611-1,
中言神社周辺,黒江 船尾,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,9.9,135.2059340 ,34.1642930 ,,,,,,,,海南市黒江931,
浄國寺周辺,黒江 船尾,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,18,135.2043260 ,34.1634860 ,,,,,,,,海南市黒江976,
招魂山ちびっ子広場周辺,黒江 船尾,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,11.8,135.1960312 ,34.1558672 ,,,,,,,,海南市船尾19-3,
妙覚寺周辺,黒江 船尾,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,15,135.2012050 ,34.1628370 ,,,,,,,,海南市船尾622,
㈱キンタロー駐車場周辺,黒江 船尾,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,15.3,135.1980360 ,34.1610030 ,,,,,,,,海南市船尾317-2,
ホテル裏側周辺,黒江 船尾 ,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,14,135.1937290 ,34.1605400 ,,,,,,,,海南市船尾398-1,
恵友病院（6階）,黒江 船尾 ,,,津波時は6階,海南市,避難場所,津波,津波浸水予測地域,,☆,,,,,,1,135.1992740 ,34.1590930 ,,,,,,100,,海南市船尾264-2,
石本病院（屋上）,黒江 船尾 ,,,津波時は屋上,海南市,避難場所,津波,津波浸水予測地域,,☆,,,,,,2,135.1954330 ,34.1592600 ,,,,,,250,,海南市船尾365,
下津保健福祉センター,大崎 下津,,,津波時は屋上,海南市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,津波浸水予測地域,☆☆☆,☆,耐震　,有,○,○,アルファ米、毛布、保温シート、トイレ袋、マスク、おむつ（子ども用・大人用）、メガホン、救急箱、懐中電灯、ラジオ等,4,135.1539090 ,34.1160640 ,○,,○,,,205,200,海南市下津町　上14-6,
下津第二中学校,大崎,,,津波時は3階,海南市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,,☆☆☆,☆☆,耐震　,有,○,,毛布、トイレ袋、メガホン、救急箱、懐中電灯、ラジオ等,7,135.1645930 ,34.1281970 ,○,,○,,,825,400,海南市下津町　下287-2,
亀川小学校,亀川,,,,海南市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　,,☆☆☆,,耐震　,有,○,,毛布、トイレ袋、メガホン、救急箱、懐中電灯、ラジオ等,15,135.2384470 ,34.1714710 ,○,,○,,,772,1545,海南市且来655,
室山保育所,黒江 船尾 亀川,,,,海南市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,,☆☆☆,☆☆☆,,有,○,,毛布、トイレ袋、メガホン、救急箱、懐中電灯、ラジオ等,8,135.2074294 ,34.1686702 ,○,,○,,,280,,海南市黒江222,
海南下津高等学校,大崎,,,津波時は3階,海南市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,,☆☆☆,☆☆,耐震　,有,○,,毛布、トイレ袋、メガホン、救急箱、懐中電灯、ラジオ等,5,135.1576860 ,34.1276460 ,○,,○,,,646,200,海南市下津町　丸田87,
下津防災コミュニティセンター　下津行政局,大崎,,,津波時は屋上,海南市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,津波浸水予測地域,☆☆☆,☆,耐震　,有,○,○,アルファ米、飲料水、毛布、保温シート、トイレ袋、トイレテント、簡易トイレ、メガホン、救急箱、懐中電灯、ラジオ等,4,135.1559880 ,34.1253610 ,○,,○,,,111,400,海南市下津町　丸田217-1,
総合体育館周辺,日方 大野 ,,,,海南市,避難場所,地震　津波,,,☆☆☆,,有,○,○,貯水槽（100ｔ）、毛布、トイレ袋、メガホン、救急箱、懐中電灯、ラジオ、飲料水、アルファ米 等,22,135.2305375 ,34.1564213 ,○,,○,,,,,海南市大野中1106,
巽コミュニティセンター,巽,,,,海南市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　,,☆☆☆,,耐震　,有,○,,毛布、トイレ袋、メガホン、救急箱、懐中電灯、ラジオ等,48,135.2552781 ,34.1573677 ,○,,○,,,107,214,海南市阪井274,
住民センター,巽 中野上,,,,海南市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　,,☆☆☆,,耐震　,有,○,,毛布、トイレ袋、メガホン、救急箱、懐中電灯、ラジオ等,59,135.2736727 ,34.1604143 ,○,,○,,,213,426,海南市沖野々443-5,
智辯学園,黒江 亀川,,,,海南市,避難場所,津波,,,☆☆☆,,,,,,39,135.2115850 ,34.1735648 ,,,,,,,,和歌山市冬野2066-1,
梅田ゲートボール場,大崎 加茂,,,,海南市,広域避難場所,地震　,,,,,,,,,39,135.1787640 ,34.1298550 ,,,,,,4535,,海南市下津町　梅田552-3,
港ふれあい公園,下津,,,,海南市,広域避難場所,地震　津波,,,☆☆☆,,有,○,,担架、車いす、リヤカー、救急工具セット、ロープ、保温シート等,15,135.1458140 ,34.1144850 ,,,,,,3234,,海南市下津町　下津27-3,
別院広場,北野上 中野上,,,,海南市,広域避難場所,地震　,,,,,,,,,40,135.2782549 ,34.1715908 ,,,,,,13816,,海南市別院636-1,
東部市民運動場,南野上 巽 中野上,,,,海南市,広域避難場所,地震　,,,,,,,,,100,135.2770450 ,34.1505540 ,,,,,,29175,,海南市木津382,
沖野々公園,巽 中野上,,,,海南市,広域避難場所,地震　,,,,,,,,,70,135.2727673 ,34.1649480 ,,,,,,2501,,海南市沖野々278-6,
沖野々スポーツ広場,巽 中野上,,,,海南市,広域避難場所,地震　,,,,,,,,,70,135.2730820 ,34.1634130 ,,,,,,8310,,海南市沖野々278-1,
海南中央公園,日方 大野,,,,海南市,広域避難場所,地震　,,,,,,,,,17,135.2313245 ,34.1576747 ,,,,,,,,海南市大野中1006,
海南駅前広場,日方 内海,,,,海南市,広域避難場所,地震　,津波浸水予測地域,,,,,,,,3,135.2150221 ,34.1531847 ,,,,,,6200,,海南市名高530,
東家体育館（旧市立橋本小学校）,小原田  東家,,,体育館,橋本市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,,☆☆☆,,耐震　,有,○,,仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等,92,135.6068255 ,34.3161980 ,○,,○,1011,10630,404,,橋本市東家２丁目1-13,
谷奥深集会所,谷奥深,,,集会所,橋本市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,土砂災害予測地域　,☆,,耐震　,有,○,,仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等,304,135.6725217 ,34.2823012 ,○,,○,64,15,12,,橋本市谷奥深62,
市立恋野小学校,恋野  赤塚  中道 上田 須河 只野,,,体育館,橋本市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,,☆☆☆,,耐震　,有,○,,仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等,95,135.6483848 ,34.3225024 ,○,,○,764,3630,305,,橋本市赤塚129-1,
市立柱本小学校,紀見ヶ丘  紀見峠  沓掛 柱本 光陽台 矢倉脇 慶賀野,,,体育館,橋本市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,,☆☆☆,,耐震　,有,○,,仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等,267,135.6106692 ,34.3680356 ,○,,○,1080,10956,432,,橋本市紀見ケ丘２丁目20-1,
市立清水小学校,向副 横座 賢堂 清水,,,体育館,橋本市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,,☆☆,,耐震　,,,,,,135.6061517 ,34.3083406 ,○,,,795,5426,318,,橋本市清水2014,
市立信太小学校,上中  下中 九重 西川,,,体育館,橋本市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,土砂災害予測地域　,☆☆☆,,耐震　,有,○,,仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等,230,135.5534669 ,34.3323692 ,○,,○,683,4483,273,,橋本市高野口町　九重87-1,
市立城山小学校,城山台,,,体育館,橋本市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,,☆☆☆,,耐震　,有,○,,仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等,194,135.6109954 ,34.3486830 ,○,,○,1037,9618,414,,橋本市城山台２丁目10-2,
市立三石小学校,三石台（南）,,,体育館,橋本市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,,☆☆☆,,耐震　,有,○,,仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等,209,135.6010896 ,34.3535483 ,○,,○,1012,13494,404,,橋本市三石台２丁目1-1,
市立高野口中学校,田原,,,体育館,橋本市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,土砂災害予測地域　,☆☆,,耐震　,有,○,,仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等,149,135.5604569 ,34.3221472 ,○,,○,1122,19436,448,,橋本市高野口町　名古曽1322-10,
市立高野口小学校,名倉東 名倉西 名倉南 名倉北 名倉中 大野東 大野西 大野北 向島東 向島西,,,体育館,橋本市,避難所を兼ねる避難場所,崖崩れ・土石流及び地滑り　内水氾濫　地震　,土砂災害予測地域　,☆☆,,耐震　,,,,,,135.5513650 ,34.3037172 ,○,,,1034,8676,413,,橋本市高野口町　名倉226,
市立隅田中学校,芋生  中下,,,体育館,橋本市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,,☆☆☆,,耐震　,有,○,,仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等,109,135.6492306 ,34.3271693 ,○,,○,1286,7452,514,,橋本市隅田町　芋生243-1,
市立隅田小学校,中島  垂井  真土 上兵庫,,,体育館,橋本市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,,☆☆☆,,耐震　,有,○,,仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等,105,135.6478109 ,34.3305689 ,○,,○,1049,9395,419,,橋本市隅田町　垂井20,
市立橋本中央中学校,東家  市脇  城の内 野団地 ぶどう坂,,,浸水時は３階以上のみ,橋本市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,土砂災害予測地域　,☆☆,,耐震　,有,○,○,毛布、アルファ米、水、資機材、仮設トイレ、避難所仕切り板、投光器、コードリール、煖房器具等,79,135.6043886 ,34.3119314 ,○,,○,1149,26271,459,,橋本市市脇５丁目3-8,
