"避難先名称","避難が予想される住民の地区名","指定場所","管轄市町村名","避難種別","災害区分","土砂災害・浸水・津波浸水予測地域","緊急避難場所レベル（風水害）","緊急避難場所レベル（津波）","耐震性","備蓄の有無","備蓄品目（備蓄の有無）","備蓄品目（食料の有無）","備蓄品目（備蓄品目）","標高（メートル）","経度：東経（世界測地系10進法）","緯度：北緯（世界測地系10進法）","発電機（発電機の有無）","発電機（発動発電機（可搬型））","発電機（自家発電機）","施設面積（平米）屋内","施設面積（平米）屋外","収容人数","収容人数（一時）","所在地","備考1","備考２-１","備考２-２"
"浜ノ宮区緊急避難場所","浜ノ宮","","那智勝浦町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",30,135.934026,33.645672,"","","",0,0,0,0,"那智勝浦町大字浜ノ宮0-0","津波ハザードマップ参照",""
"了心寺","浜ノ宮","","那智勝浦町","避難場所","洪水　崖崩れ・土石流及び地滑り　","土砂災害予測地域　津波浸水予測地域","☆☆","","","","","","",6,135.9349894,33.6452037,"","","",0,0,0,49,"那智勝浦町大字浜ノ宮485-0","",""
"川関インター天満側","川関","","那智勝浦町","避難場所","津波　","","","☆☆☆","","","","","",15,135.928865,33.643635,"","","",0,0,0,1948,"那智勝浦町大字川関0-0","津波ハザードマップ参照","指定緊急避難場所"
"天与寺裏山","川関","","那智勝浦町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",11,135.929865,33.6482738,"","","",0,0,0,50,"那智勝浦町大字川関259-0","",""
"湊区緊急避難場所","宇久井","","那智勝浦町","避難場所","津波　","","","☆☆☆","","","","","",15,135.969935,33.658715,"","","",0,0,0,0,"那智勝浦町大字宇久井0-0","津波ハザードマップ参照",""
"宇久井区緊急避難場所（向地）","宇久井","","那智勝浦町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",30,135.973674,33.658438,"","","",0,0,0,0,"那智勝浦町大字宇久井0-0","津波ハザードマップ参照",""
"宇久井区緊急避難場所（出見世）","宇久井","","那智勝浦町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",30,135.972355,33.664935,"","","",0,0,0,0,"那智勝浦町大字宇久井0-0","津波ハザードマップ参照",""
"ニュータウン勝浦区コミュニティセンター","宇久井 狗子ノ川","","那智勝浦町","避難場所","洪水　崖崩れ・土石流及び地滑り　","","☆☆☆","","耐震　","","","","",54,135.9605786,33.6596056,"","","",0,0,0,67,"那智勝浦町大字宇久井1730-154","",""
"宇久井ビジターセンター","宇久井","建屋、周辺所有地","那智勝浦町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","耐震　","有","○","○","缶詰パン、飲料水",40,135.982826,33.65638,"","","",0,0,0,13538,"那智勝浦町大字宇久井830-0","","指定緊急避難場所"
"県営住宅宇久井団地","宇久井","","那智勝浦町","避難場所","津波　","津波浸水予測地域","","☆","耐震　","","","","",4.6,135.978856,33.657514,"","","",0,0,0,0,"那智勝浦町大字宇久井498-1","",""
"延命寺裏山","宇久井","","那智勝浦町","避難場所","津波　","","","☆☆☆","","","","","",25,135.980823,33.656096,"","","",0,0,0,0,"那智勝浦町大字宇久井0-0","津波ハザードマップ参照",""
"延命寺","宇久井","","那智勝浦町","避難場所","洪水　崖崩れ・土石流及び地滑り　津波　","津波浸水予測地域","☆☆","☆","","","","","",5,135.9816083,33.6568978,"","","",0,0,0,98,"那智勝浦町大字宇久井607-0","",""
"介護老人保健施設ルピナス","宇久井","3階、屋上","那智勝浦町","避難所を兼ねる避難場所","津波　大規模な火事","津波浸水予測地域","","☆","耐震　","","","","",0,135.982928,33.6595443,"","","",0,0,0,1500,"那智勝浦町大字宇久井714-3","",""
"市野々小学校","市野々 井関 八反田","（風水害）校舎２～3階","那智勝浦町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","耐震　","有","○","○","缶詰パン、飲料水、毛布、マット、発電機、ランタン",54,135.91029,33.663155,"○","","○",0,0,72,0,"那智勝浦町大字市野々2604-0","",""
"籠ふるさと塾","色川","","那智勝浦町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　大規模な火事","","☆☆","","耐震　","有","○","","毛布",372,135.8320005,33.6656582,"","","",0,0,217,0,"那智勝浦町大字田垣内2095-0","",""
"嶺松寺","太田","","那智勝浦町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　大規模な火事","土砂災害予測地域　","☆☆","","","","","","",18,135.8939437,33.5908038,"","","",0,0,30,0,"那智勝浦町大字中里400-0","",""
"湊区民会館","宇久井","","那智勝浦町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　大規模な火事","津波浸水予測地域","☆☆☆","","耐震　","","","","",5,135.968967,33.6571191,"","","",0,0,70,0,"那智勝浦町大字宇久井1157-0","",""
"粉白区コミュニティセンター","下里","","那智勝浦町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　大規模な火事","土砂災害予測地域　津波浸水予測地域","☆☆","","耐震　","","","","",6.2,135.9187955,33.5724048,"","","",0,0,27,0,"那智勝浦町大字粉白149-2","",""
"二河区民会館","三川","","那智勝浦町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　大規模な火事","土砂災害予測地域　津波浸水予測地域","☆☆","","","有","○","","発電機、投光器",4.3,135.919078,33.6102405,"○","","○",0,0,60,0,"那智勝浦町大字二河344-0","",""
"南平野生活改善センター","色川","","那智勝浦町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　大規模な火事","","☆☆","","","有","○","","毛布",308,135.879826,33.6485839,"","","",0,0,41,0,"那智勝浦町大字南平野1191-0","",""
"那智の郷コミュニティセンター","川関","","那智勝浦町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　津波　大規模な火事","土砂災害予測地域　","☆☆","☆☆☆","耐震　","有","○","","毛布",30,135.9256694,33.645976,"","","",0,0,29,0,"那智勝浦町大字川関1442-12","",""
"湯泉寺","三川","","那智勝浦町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　津波　大規模な火事","土砂災害予測地域　津波浸水予測地域","☆☆","☆","","有","○","","毛布",17,135.9282831,33.6178516,"","","",0,0,34,0,"那智勝浦町大字湯川1094-0","",""
"天与寺","川関","","那智勝浦町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　大規模な火事","土砂災害予測地域　津波浸水予測地域","☆☆☆","","","","","","",11,135.9299571,33.6479878,"","","",0,0,50,0,"那智勝浦町大字川関259-0","",""
"清雲寺","太田","","那智勝浦町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　大規模な火事","土砂災害予測地域　","☆☆","","","","","","",55,135.8548637,33.6250665,"","","",0,0,20,0,"那智勝浦町大字西中野川724-2","",""
"色川小学校・色川中学校","色川","","那智勝浦町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　大規模な火事","土砂災害予測地域　","☆☆☆","","耐震　","有","○","○","毛布、マット、投光器、缶詰パン、飲料水",280,135.8479883,33.6752234,"","","",0,0,19,0,"那智勝浦町大字大野2410-1","",""
"小匠クラブ","太田","","那智勝浦町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　大規模な火事","土砂災害予測地域　","☆☆","","","","","","",43,135.8415257,33.6030184,"","","",0,0,23,0,"那智勝浦町大字小匠721-1","",""
"小阪多目的集会所","色川","","那智勝浦町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　大規模な火事","","☆☆☆","","耐震　","有","○","","毛布",291,135.8700981,33.6587537,"","","",0,0,47,0,"那智勝浦町大字小阪2338-0","",""
"勝浦小学校","勝浦","（津波）グラウンド含む","那智勝浦町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　津波　大規模な火事","土砂災害予測地域　","☆☆","☆☆☆","耐震　","有","○","○","備蓄倉庫、毛布、マット、発電機、投光器、缶詰パン、飲料水、簡易トイレ",12.6,135.9467548,33.6314173,"○","","○",0,0,91,9910,"那智勝浦町大字勝浦816-0","","指定緊急避難場所"
"市屋会館","太田","","那智勝浦町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　津波　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","☆☆☆","","","","","",24,135.9129722,33.5903528,"","","",0,0,73,0,"那智勝浦町大字市屋538-1","",""
"市屋お寺","太田","","那智勝浦町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　津波　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","☆☆☆","","","","","",21,135.9095257,33.5904737,"","","",0,0,17,0,"那智勝浦町大字市屋902-0","",""
"高津気区民会館","高津気","","那智勝浦町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　大規模な火事","土砂災害予測地域　","☆☆","","","","","","",60,135.9514937,33.6709481,"","","",0,0,44,0,"那智勝浦町大字高津気269-0","",""
"口色川集会所","色川","","那智勝浦町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　大規模な火事","土砂災害予測地域　","☆☆","","耐震　","","","","",187,135.8606261,33.6759967,"","","",0,0,75,0,"那智勝浦町大字口色川2486-0","",""
"狗子ノ川青年会館","狗子ノ川","","那智勝浦町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　大規模な火事","","☆☆☆","","","","","","",56,135.952384,33.6565811,"","","",0,0,100,0,"那智勝浦町大字狗子ノ川341-0","",""
"下里中学校","下里","","那智勝浦町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　津波　大規模な火事","土砂災害予測地域　津波浸水予測地域","☆（注）","☆☆","耐震　","有","○","○","毛布、マット、発電機、投光器、缶詰パン、飲料水、簡易トイレ",5,135.9212617,33.5845636,"○","","○",0,0,94,0,"那智勝浦町大字下里480-0","",""
"下里小学校","下里","","那智勝浦町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　津波　大規模な火事","土砂災害予測地域　津波浸水予測地域","☆☆","☆☆","耐震　","有","○","○","アルファ米、毛布、発電機、投光器",6.1,135.9195675,33.5755888,"○","","○",0,0,77,0,"那智勝浦町大字下里2862-0","",""
"宇久井中学校","宇久井","（津波）グラウンド含む","那智勝浦町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　津波　大規模な火事","","☆☆☆","☆☆☆","耐震　","有","○","○","備蓄倉庫、毛布、マット、発電機、投光器、缶詰パン、飲料水、簡易トイレ",26.6,135.9712548,33.6586271,"○","","○",0,0,90,17872,"那智勝浦町大字宇久井1073-0","","指定緊急避難場所"
"宇久井小学校","宇久井","","那智勝浦町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　津波　大規模な火事","津波浸水予測地域","☆☆","☆☆","耐震　","有","○","","毛布、発電機、投光器",6.1,135.9717571,33.6606304,"○","","○",0,0,82,0,"那智勝浦町大字宇久井214-0","",""
"太田小学校","太田","","那智勝浦町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　大規模な火事","土砂災害予測地域　浸水予測地域　","☆☆","","耐震　","有","○","○","毛布、発電機、投光器、缶詰パン、飲料水",20,135.8886248,33.5963616,"○","","○",0,0,75,0,"那智勝浦町大字南大居200-0","",""
"福祉健康センター","須崎 朝日","（津波）裏山※勝浦観光ホテル駐車場","那智勝浦町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　津波　大規模な火事","土砂災害予測地域　津波浸水予測地域","☆☆","☆☆","耐震　","有","○","○","アルファ米、毛布など",5.8,135.934567,33.631753,"","","",0,0,473,0,"那智勝浦町大字天満1428-2","",""
"那智中学校","天満","（津波）屋上含む","那智勝浦町","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　津波　大規模な火事","土砂災害予測地域　津波浸水予測地域","☆☆","☆☆","耐震　","有","○","○","毛布、マット、発電機、投光器、缶詰パン、飲料水、簡易トイレ",6.3,135.9312448,33.6384688,"○","","○",0,0,138,0,"那智勝浦町大字天満1693-0","",""
