名称,避難が予想される住民の地区名,,,指定場所,市町村名,種別,災害区分,"土砂災害・浸水・津波浸水予測地域","緊急避難先レベル",,耐震性,備蓄の有無,備蓄品目,,,標高（m）,"経度：東経(世界測地系10進法)","緯度：北緯(世界測地系10進法)",発電機,,,"施設面積（㎡）",,収容人数,収容人数(一時）,所在地,備考
浜会場,東岩代  ,,,,みなべ町,避難場所,洪水　,津波浸水予測地域,☆☆,,,,,,,4.8,135.2835208 ,33.7802424 ,,,,,,13,,みなべ町東岩代,
紀州南部ロイヤルホテル前,山内  ,,,,みなべ町,避難場所,洪水　地震　津波,,☆,☆☆☆,耐震　,,,,,28.9,135.3011040 ,33.7687460 ,,,,,,,,みなべ町山内348,
千鹿浦広場,千鹿浦  ,,,,みなべ町,避難場所,洪水　,津波浸水予測地域,☆,,,,,,,5.7,135.3153500 ,33.7691720 ,,,,,,,,みなべ町山内1466-1,
鎌田池公園,芝東  吉田  新庄,,,,みなべ町,避難場所,津波,,,☆☆,,,,,,10,135.3290920 ,33.7737170 ,,,,,,,,みなべ町東吉田,
猪の山公園,片町 芝崎,,,,みなべ町,避難場所,津波,,,☆☆☆,,,,,,31.1,135.3286050 ,33.7690010 ,,,,,,,,みなべ町芝,
金毘羅,芝  ,,,,みなべ町,避難場所,洪水　,津波浸水予測地域,☆,,,,,,,6.7,135.3219870 ,33.7711080 ,,,,,,,,みなべ町芝729-1,
プレア前,北道  ,,,,みなべ町,避難場所,洪水　,津波浸水予測地域,☆,,,,,,,8.5,135.3212580 ,33.7695340 ,,,,,,,,みなべ町北道198,
南部公民館,片町  外,,,津波は3階以上,みなべ町,避難所を兼ねる避難場所,洪水　地震　津波,津波浸水予測地域,☆☆☆,☆,耐震　,,,,,6.5,135.3225660 ,33.7654990 ,,,,,,246,,みなべ町芝503,
南部高等学校　寄宿舎,芝崎  ,,,,みなべ町,避難場所,洪水　,津波浸水予測地域,☆☆☆,,耐震　,,,,,8,135.3240030 ,33.7655630 ,,,,,,,,みなべ町芝452-1,
南部高等学校　農場前,片町 芝崎 ,,,,みなべ町,避難場所,洪水　,津波浸水予測地域,☆,,,,,,,8,135.3240030 ,33.7655630 ,,,,,,,,みなべ町芝528,
JR南部駅前,片町 芝崎 北道,,,,みなべ町,避難場所,洪水　,津波浸水予測地域,☆,,,,,,,7.7,135.3246480 ,33.7671250 ,,,,,,,,みなべ町芝371-2,
埴田グラウンド,埴田,,,,みなべ町,避難場所,洪水　津波,,☆,☆☆,,,,,,20.6,135.3277210 ,33.7581610 ,,,,,,,,みなべ町埴田929-2,
薬師寺,埴田,,,,みなべ町,避難場所,洪水　,津波浸水予測地域,☆☆,,,,,,,6,135.3278210 ,33.7614380 ,,,,,,,,みなべ町埴田89,
