"避難先名称","避難が予想される住民の地区名","指定場所","管轄市町村名","避難種別","災害区分","土砂災害・浸水・津波浸水予測地域","緊急避難場所レベル（風水害）","緊急避難場所レベル（津波）","耐震性","備蓄の有無","備蓄品目（備蓄の有無）","備蓄品目（食料の有無）","備蓄品目（備蓄品目）","標高（メートル）","経度：東経（世界測地系10進法）","緯度：北緯（世界測地系10進法）","発電機（発電機の有無）","発電機（発動発電機（可搬型））","発電機（自家発電機）","施設面積（平米）屋内","施設面積（平米）屋外","収容人数","収容人数（一時）","所在地","備考1","備考２-１","備考２-２"
"田辺市医師会館","  中屋敷町、新屋敷町","","田辺市","避難場所","津波　","津波浸水予測地域","","☆☆","耐震　","","","","",17,135.378186,33.727521,"","","",0,95,0,90,"田辺市新屋敷町1-8","標高は屋上","",""
"万呂小泉高台","高雄","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",15,135.387798,33.7383609,"","","",0,0,0,0,"田辺市下万呂916-0","","",""
"八幡宮裏高台","高雄　湊","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",35,135.386029,33.736735,"","","",0,0,0,0,"田辺市高雄３丁目1-31","","",""
"愛宕山","湊","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",35,135.385161,33.7353472,"","","",0,0,0,0,"田辺市高雄２丁目11-0","","",""
"西八王子宮","江川、上の山","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",21,135.365328,33.7340873,"","","",0,0,0,0,"田辺市上の山２丁目13-7","","",""
"TKCビル","南新町、下屋敷町、湊、中屋敷町","","田辺市","避難場所","津波　","津波浸水予測地域","","☆☆","耐震　","","","","",26,135.38117,33.730633,"","","",0,182,0,180,"田辺市下屋敷町30-1","標高は屋上","",""
"アルティエホテル紀伊田辺","新屋敷町 　南新町　中屋敷町
下屋敷町","","田辺市","避難場所","津波　","津波浸水予測地域","","☆☆","耐震　","","","","",31,135.381407,33.731047,"","","",0,106,0,100,"田辺市下屋敷町1-77","標高は屋上","",""
"丸惣食品","古尾、稲成町","","田辺市","避難場所","津波　","津波浸水予測地域","","☆","耐震　","","","","",8,135.371716,33.7376518,"","","",0,195,190,0,"田辺市古尾14-8","標高は屋上","",""
"近畿労働金庫田辺支店","新屋敷町 中屋敷町　末広町　扇ヶ浜","","田辺市","避難場所","津波　","津波浸水予測地域","","☆☆","耐震　","","","","",18,135.378898,33.725845,"","","",0,212,0,210,"田辺市末広町4-30","標高は屋上","",""
"紀陽銀行田辺支店","福路町、本町、紺屋町、栄町、北新町","北側の高台","田辺市","避難場所","津波　","津波浸水予測地域","","☆☆","耐震　","","","","",16,135.378038,33.734614,"","","",0,336,0,330,"田辺市高雄１丁目16-20","標高は屋上","",""
"NTT西日本田辺別館ビル","福路町、本町、紺屋町、片町、栄町、上屋敷町","","田辺市","避難場所","津波　","津波浸水予測地域","","☆☆","耐震　","","","","",18,135.374932,33.731716,"","","",0,360,0,360,"田辺市上屋敷１丁目6-1","標高は屋上","",""
"関西電力田辺社宅付近","秋津町","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",26,135.389747,33.7490588,"","","",0,0,0,0,"田辺市秋津町1343-1","","",""
"三四六方面（和歌山トヨタ付近）"," 上の山、稲成町","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",55.4,135.368064,33.7426092,"","","",0,0,0,0,"田辺市稲成町3083-0","","",""
"三四六総合運動公園","明洋","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",31.8,135.362938,33.7402695,"","","",0,0,0,0,"田辺市明洋１丁目3-11","","",""
"明洋団地方面","芳養町  明洋","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",18.8,135.360646,33.7393808,"","","",0,0,0,0,"田辺市明洋１丁目8-1","","",""
"はやざと霊苑","芳養町、芳養松原","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",32.9,135.34888,33.7515079,"","","",0,0,0,0,"田辺市芳養町989-5","","",""
"芳養団地方面","芳養町  元町","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",30.4,135.360848,33.7524727,"","","",0,0,0,0,"田辺市芳養町2881-0","","",""
"硲池付近","芳養町","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",30.7,135.35445,33.7604761,"","","",0,0,0,0,"田辺市芳養町2134-0","","",""
"井原隧道北西高台","芳養町","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",20,135.343478,33.7481283,"","","",0,0,0,0,"田辺市芳養町220-1","","",""
"旧井原会館裏高台","芳養松原 芳養町","北側の高台","田辺市","避難場所","津波　","","","☆☆☆","","","","","",25,135.345707,33.7474961,"","","",0,0,0,0,"田辺市芳養町862-0","","",""
"人造坂","芳養町","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",24.3,135.345845,33.7482016,"","","",0,0,0,0,"田辺市芳養町889-0","","",""
"芳養才治谷付近","芳養松原、芳養町","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",37,135.348519,33.7503208,"","","",0,0,0,0,"田辺市芳養町989-4","","",""
"白雲稲荷大明神","  芳養松原、芳養町","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",15,135.353025,33.751025,"","","",0,0,0,0,"田辺市芳養町1476-2","","",""
"バークミン工場裏高台","新庄町","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",25,135.398073,33.7095731,"","","",0,0,0,0,"田辺市新庄町2794-0","","",""
"県道南紀白浜空港線","新庄町","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",17.2,135.402295,33.7100161,"","","",0,0,0,0,"田辺市新庄町2677-2","","",""
"新庄幼稚園裏高台","新庄町","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",20.8,135.407511,33.7161653,"","","",0,0,0,0,"田辺市新庄町1411-0","","",""
"北長みやび葬祭場方面","新庄町","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",15.3,135.408009,33.7172876,"","","",0,0,0,0,"田辺市新庄町1371-1","","",""
"北長４２号バイパス","新庄町","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",11.7,135.406015,33.720043,"","","",0,0,0,0,"田辺市新庄町754-0","","",""
"ニトリ方面高台","新庄町","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",16.1,135.404089,33.7220809,"","","",0,0,0,0,"田辺市新庄町545-7","","",""
"白浜ビーチゴルフ場","新庄町","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",36,135.385748,33.690153,"","","",0,0,0,0,"田辺市新庄町3724-1","","",""
"白浜ビーチゴルフ入口高台","新庄町","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",20,135.384592,33.6922735,"","","",0,0,0,0,"田辺市新庄町3780-1","","",""
"鳥の巣集会所裏高台","新庄町","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",20,135.382355,33.7007461,"","","",0,0,0,0,"田辺市新庄町3984-0","","",""
"内ノ浦若宮神社","新庄町","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",20,135.382231,33.701126,"","","",0,0,0,0,"田辺市新庄町3970-0","","",""
"滝内３０１８番地公園裏高台","新庄町","","田辺市","避難場所","津波　","","","☆","","","","","",20,135.394633,33.7010393,"","","",0,0,0,0,"田辺市新庄町3013-6","","",""
"白梅団地公園","新庄町","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",15.6,135.399404,33.7067503,"","","",0,0,0,0,"田辺市新庄町2915-5","","",""
"東跡の浦団地","新庄町","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",19,135.399032,33.7086093,"","","",0,0,0,0,"田辺市新庄町2744-5","","",""
"新庄中学校グラウンド南側","新庄町","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",20.7,135.401308,33.7131131,"","","",0,0,0,0,"田辺市新庄町2557-0","","",""
"森林管理署の裏山","新庄町","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",32.7,135.399318,33.7173432,"","","",0,0,0,0,"田辺市新庄町2354-0","","",""
"二の丸団地","新庄町","","田辺市","避難場所","津波　","","","☆☆","","","","","",15.4,135.403793,33.715203,"","","",0,0,0,0,"田辺市新庄町1948-2","","",""
"梅ヶ丘団地","新庄町","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",11.5,135.403868,33.7135585,"","","",0,0,0,0,"田辺市新庄町1866-4","","",""
"大潟神社","新庄町","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",15,135.406793,33.7157992,"","","",0,0,0,0,"田辺市新庄町1411-0","","",""
"新庄北長北原観音堂","新庄町","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",18.9,135.406506,33.7202799,"","","",0,0,0,0,"田辺市新庄町764-0","","",""
"橋谷バイパス沿い団地","  新庄町","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",14.5,135.401175,33.7274334,"","","",0,0,0,0,"田辺市新庄町96-26","","",""
"橋谷天満宮","新庄町","国道４２号方面の高台","田辺市","避難場所","津波　","","","☆☆☆","","","","","",18,135.399689,33.7255986,"","","",0,0,0,0,"田辺市新庄町143-4","","",""
"橋谷呼び上げ地蔵さん山林","新庄町","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",20,135.402683,33.7212868,"","","",0,0,0,0,"田辺市新庄町470-1","","",""
"文里一丁目の団地","文里","","田辺市","避難場所","津波　","","","☆","","","","","",11,135.391605,33.7213167,"","","",0,0,0,0,"田辺市文里１丁目33-2","","",""
"文里一丁目公園裏高台","文里","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",18.9,135.391819,33.7184713,"","","",0,0,0,0,"田辺市文里１丁目4-13","","",""
"神子浜雨降り地蔵周辺","神子浜","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",16,135.388246,33.7233589,"","","",0,0,0,0,"田辺市神子浜１丁目22-30","","",""
"文里二丁目高台","神子浜 　文里","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",19,135.388893,33.7212843,"","","",0,0,0,0,"田辺市文里２丁目6-2","","",""
"神子浜祇園八坂神社周辺","神子浜","","田辺市","避難場所","津波　","","","☆","","","","","",5.8,135.384692,33.7218822,"","","",0,0,0,0,"田辺市神子浜２丁目15-30","","",""
"神子浜神楽神社裏","神子浜","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",20.6,135.38503,33.720789,"","","",0,0,0,0,"田辺市神子浜２丁目16-9","","",""
"立戸町内会館付近","天神崎","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",13.8,135.358205,33.7311916,"","","",0,0,0,0,"田辺市天神崎32-33","","",""
"磯間日吉神社の高台","磯間","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",14,135.383691,33.7214776,"","","",0,0,0,0,"田辺市磯間23-33","","",""
"磯間覚照寺裏の高台","磯間","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",26,135.383392,33.7222261,"","","",0,0,0,0,"田辺市磯間23-33","","",""
"古尾願成寺","古尾  ","八立稲神社方面の高台","田辺市","避難場所","津波　","","","☆☆☆","","","","","",6,135.371834,33.736181,"","","",0,0,0,0,"田辺市古尾18-5","","",""
"八立稲神社","古尾","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",33.7,135.37091,33.7362567,"","","",0,0,0,0,"田辺市古尾17-5","","",""
"天神霊苑","天神崎","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",26.6,135.36028,33.7319244,"","","",0,0,0,0,"田辺市天神崎19-5","","",""
"天神集会所付近","目良 天神崎","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",27.2,135.359253,33.7342857,"","","",0,0,0,0,"田辺市天神崎23-10","","",""
"シーサイド天神崎公園","目良 天神崎","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",15,135.355894,33.732563,"","","",0,0,0,0,"田辺市目良11-28","","",""
"天神グラウンド","目良 天神崎","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",24,135.358329,33.7335161,"","","",0,0,0,0,"田辺市天神崎27-26","","",""
"オーシティー田辺付近","湊 東陽  東山","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",27,135.388725,33.7292295,"","","",0,0,0,0,"田辺市東山１丁目5-1","","",""
"ファミールヴィラ紀伊田辺付近","湊 東陽  東山","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",22,135.386391,33.7290553,"","","",0,0,0,0,"田辺市東陽14-0","","",""
"創価学会田辺文化会館","文里","","田辺市","避難場所","津波　","津波浸水予測地域","","☆","","","","","",5,135.390213,33.7179812,"","","",0,0,0,0,"田辺市文里１丁目23-36","","",""
"牟婁保育所","江川","","田辺市","避難場所","津波　","津波浸水予測地域","","☆","耐震　","有","○","","毛布など",10,135.370422,33.7311586,"","","",0,250,250,0,"田辺市江川16-1","標高は屋上","",""
"橋谷避難広場","新庄町","","田辺市","避難場所","津波　","","","☆☆☆","","","","","",20,135.40167,33.7237536,"","","",0,2500,1000,0,"田辺市新庄町411-3","","",""
"文里地区津波避難タワー","文里","","田辺市","避難場所","津波　","津波浸水予測地域","","☆","","有","○","","毛布など",10,135.390861,33.7164636,"","","",0,45,100,0,"田辺市文里１丁目17-736","標高は避難ステージ","",""
"大塔武道館","鮎川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","","","","",0,135.486417,33.7276339,"","","",0,0,109,109,"田辺市鮎川2588-2","","",""
"大塔健康プラザ","鮎川","","田辺市","避難所を兼ねる避難場所","大規模な火事","","☆☆☆","","","","","","",0,135.490835,33.7291473,"","","",0,0,30,30,"田辺市鮎川2558-2","","",""
"三里小学校","本宮町大居","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆","","","","","","",0,135.763932,33.8615868,"","","",0,0,116,116,"田辺市本宮町　大居1653-0","","",""
"請川地区地域防災拠点施設","請川地区","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆（注）","","耐震　","","","","",0,135.792417,33.8218409,"","","",0,0,22,22,"田辺市本宮町　請川480-5","","",""
"新庄公民館","新庄町","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　大規模な火事","","☆☆☆","","","","","","",0,135.405217,33.7176419,"","","",0,0,65,65,"田辺市新庄町2031-3","","",""
"三里地区地域防災拠点施設","大居","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","","","","","",0,135.7732341,33.85556526,"","","",0,0,21,21,"田辺市本宮町　大居2055-3","","",""
"田辺スポーツパーク　体育館","上の山","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　津波　大規模な火事","","☆☆☆","☆☆☆","","","","","",0,135.3664994,33.7377092,"","","",0,0,800,800,"田辺市上の山１丁目23-1","","",""
"廣井原農林漁家婦人活動促進施設（広栄会館）","廣井原","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","","","","",353,135.519016,33.9221163,"","","",56,0,0,17,"田辺市龍神村　広井原33-3","","",""
"蕨尾集会所","鮎川","","田辺市","避難所を兼ねる避難場所","洪水　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆☆","","耐震　","","","","",227,135.507303,33.7462592,"","","",19,0,6,0,"田辺市鮎川1207-0","","",""
"和田集会所","和田","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","耐震　","","","","",307,135.6106638,33.7761038,"○","","○",148,0,0,45,"田辺市和田253-2","","",""
"和歌山県立情報交流センター（Big-U）","新庄町 神島台 たきない町","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　地震　津波　大規模な火事","","☆（注）","☆☆☆","耐震　","有","○","","毛布",50,135.3958386,33.6959363,"","","",993,0,301,301,"田辺市新庄町3353-9","","",""
"林業者等健康増進センター","安井","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","","","","",303,135.475018,33.8859248,"","","",1228,0,372,372,"田辺市龍神村　安井822-0","","",""
"緑の学習館","熊野","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆（注）","","耐震　","","","","発電機など",316,135.6149007,33.7127016,"○","","○",128,0,0,39,"田辺市熊野394-0","","",""
"龍神中学校","安井","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","有","○","","",339,135.4773527,33.8921021,"","","",1244,0,377,377,"田辺市龍神村　安井0-1","","",""
"龍神高齢者福祉センター","柳瀬","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　地震　大規模な火事","","☆☆☆","","耐震　","","","","",305,135.47015,33.8800514,"","","",620,0,188,0,"田辺市龍神村　柳瀬0-0","","",""
"龍神高齢者生きがい研修館","小又川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","","","","",435,135.5712249,33.9487621,"","","",105,0,0,32,"田辺市龍神村　小又川0-6","","",""
"龍神会館","龍神","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","耐震　","","","","",426,135.5632083,33.9589057,"","","",66,0,0,20,"田辺市龍神村　龍神0-0","","",""
"龍神ドーム","柳瀬","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆（注）","","耐震　","","","","",374,135.4710187,33.8841552,"","","",2118,0,642,642,"田辺市龍神村　柳瀬0-1","","",""
"木守集会所","木守","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","","有","○","","発電機など",404,135.6377845,33.702361,"○","","○",39,0,0,12,"田辺市木守495-0","","",""
"明洋中学校","目良 天神崎","津波時は３階","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　津波　大規模な火事","津波浸水予測地域","☆☆☆","☆☆","耐震　","有","○","○","毛布・アルミマット・防水シートなど",6.3,135.3585148,33.735069,"○","","○",2359,0,715,715,"田辺市目良4-1","津波避難ビルとして３階に2000人収容可能","",""
"万呂コミュニティセンター","上万呂  中万呂  下万呂","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","浸水予測地域　","☆☆","","耐震　","有","○","","毛布",10,135.400899,33.7378081,"","","",372,0,113,113,"田辺市中万呂46-3","","",""
"芳養小学校","芳養松原 芳養町 明洋 元町","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　地震　津波　大規模な火事","","☆☆☆","☆☆☆","耐震　","有","○","○","非常食・毛布・アルミマット・防水シートなど",34.5,135.3579006,33.7474511,"○","","○",904,0,274,274,"田辺市芳養松原２丁目18-36","","",""
"芳養児童センター","芳養松原 芳養町","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　地震　大規模な火事","浸水予測地域　津波浸水予測地域","☆","","","","","","",5,135.351161,33.7534088,"","","",254,0,77,77,"田辺市芳養町1725-28","","",""
"宝満寺","秋津町","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　津波　大規模な火事","土砂災害予測地域　","☆（注）","☆☆☆","","有","○","○","",45,135.3993036,33.7510662,"","","",141,0,0,43,"田辺市秋津町630-0","","",""
"平瀬集会所","平瀬","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆（注）","","耐震　","","","","発電機など",205,135.5889071,33.7650348,"○","","○",112,0,0,34,"田辺市平瀬474-1","","",""
"富里福祉センター","下川下","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","耐震　","","","","",225,135.5856138,33.7426059,"","","",468,0,142,142,"田辺市下川下989-0","","",""
"富里小学校","下川下","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆（注）","","耐震　","","","","",196,135.589538,33.7471519,"","","",732,0,222,222,"田辺市下川下826-0","","",""
"能登集会所","鮎川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","","","","","",98,135.4999678,33.7425097,"","","",29,0,0,9,"田辺市鮎川988-2","","",""
"日向保育所","上芳養","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","","","","",51,135.3651654,33.8013812,"","","",273,0,0,83,"田辺市上芳養992-1","","",""
"南紀高等学校","神子浜  文里  磯間 学園 東山","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　地震　津波　大規模な火事","","☆☆☆","☆☆☆","耐震　","有","○","○","毛布・アルミマット・防水シートなど",17,135.38912,33.7249928,"","","",920,0,279,279,"田辺市学園1-88","","",""
"湯ノ又地区集会所","湯ノ又","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆（注）","","耐震　","","","","",390,135.5580569,33.9395547,"","","",92,0,0,28,"田辺市龍神村　湯ノ又0-0","","",""
"東地区集会所","東","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","","","","",319,135.4945251,33.8925353,"","","",79,0,0,24,"田辺市龍神村　東0-3","","",""
"東原多目的集会所","長野","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","耐震　","有","○","","毛布",121,135.4441145,33.7681955,"","","",165,0,0,50,"田辺市長野1146-2","","",""
"土河屋集会所","土河屋","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","","☆☆☆","","耐震　","","","","",90,135.7652333,33.88336944,"","","",0,0,0,15,"田辺市本宮町　土河屋234-0","","",""
"田辺東部小学校","新万 南新万  朝日ヶ丘 あけぼの 新庄町","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　津波　大規模な火事","","☆☆☆","☆☆☆","耐震　","有","○","○","",37,135.3990446,33.7304365,"","","",2435,0,738,738,"田辺市南新万28-1","橋谷地区からの避難を見込み新たに設定","",""
"田辺第二小学校","新屋敷町  湊  東陽 神子浜 末広町 磯間 扇ヶ浜","津波時は屋上","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　津波　大規模な火事","津波浸水予測地域","☆☆☆","☆☆","耐震　","有","○","○","非常食・毛布・アルミマットなど",19,135.3842863,33.7266292,"○","","○",930,0,282,282,"田辺市東陽21-1","標高は屋上

湊地区については、風水害時のみ使用することが予想される

津波避難ビルとして屋上に1330人収容可能","",""
"田辺第三小学校","上の山 江川 古尾","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　地震　津波　大規模な火事","","☆☆☆","☆☆☆","耐震　","有","○","○","非常食・毛布・アルミマットなど",18,135.3695564,33.7351915,"○","","",1527,0,463,463,"田辺市上の山２丁目6-10","","",""
"田辺第一小学校","上屋敷町 中屋敷町 福路町 本町 紺屋町 片町 今福町　南新町　下屋敷町　栄町　北新町","津波時は３階以上","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　津波　大規模な火事","土砂災害予測地域　浸水予測地域　津波浸水予測地域","☆☆","☆☆","耐震　","有","○","○","非常食・毛布・アルミマットなど",16,135.375701,33.7322755,"○","","○",1650,0,500,500,"田辺市上屋敷１丁目2-1","標高は屋上

北新町地区については、風水害時に使用されることが予想される

津波避難ビルとして３階以上に730人収容可能","",""
"田辺市文化交流センター（たなべる）","新屋敷町 東陽  末広 磯間 扇ヶ浜","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　大規模な火事","津波浸水予測地域","☆☆☆","","耐震　","有","○","","",6,135.382222,33.726389,"","","",211,0,0,64,"田辺市東陽31-1","","",""
"田辺市体育センター","芳養町","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　地震　津波　大規模な火事","","☆☆☆","☆☆☆","耐震　","有","○","","毛布",31,135.338137,33.7512266,"","","",1138,0,345,345,"田辺市芳養町108-4","","",""
"田辺高等学校","神子浜  文里  磯間 学園 東山","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　地震　津波　大規模な火事","","☆☆☆","☆☆☆","耐震　","","","","",17,135.3893732,33.7238674,"","","",2844,0,862,862,"田辺市神子浜１丁目1-0","","",""
"田辺工業高等学校","あけぼの  新庄町  東山","津波時は高台のグランド","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　大規模な火事","津波浸水予測地域","☆☆☆","","耐震　","有","○","","毛布",12.5,135.3954272,33.7297289,"","","",1204,0,365,365,"田辺市あけぼの51-1","","",""
"天理教中紀大教会","目良 天神崎","","田辺市","避難所を兼ねる避難場所","高潮　地震　津波　大規模な火事","","","☆☆☆","","有","○","○","毛布",31,135.3592657,33.7323724,"","","",1216,0,0,2400,"田辺市天神崎30-1","","",""
"旧長野中学校","長野","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　","☆","","耐震　","","","","",135,135.4466724,33.7670454,"","","",1283,0,389,389,"田辺市長野1401-0","","",""
"長野小学校","長野","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","耐震　","","","","",78,135.4416239,33.7675131,"","","",831,0,252,252,"田辺市長野641-0","","",""
"中芳養幼稚園","中芳養","","田辺市","避難所を兼ねる避難場所","地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆","","耐震　","有","○","","",24,135.355372,33.7795884,"","","",320,0,97,0,"田辺市中芳養1870-1","","",""
"中芳養中学校","中芳養 芳養町","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　津波　大規模な火事","土砂災害予測地域　","☆","☆☆☆","耐震　","","","","",12.1,135.3591967,33.7645269,"","","",1099,0,333,333,"田辺市中芳養273-2","","",""
"竹薮多目的集会所","秋津川","","田辺市","避難所を兼ねる避難場所","洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　大規模な火事","土砂災害予測地域　浸水予測地域　","☆（注）","","耐震　","","","","",224,135.435016,33.8116266,"","","",115,0,0,35,"田辺市秋津川2090-4","","",""
